CompanyId,PostalCode
6097667090,DL1 1GL
6097667191,DL1 1TE
6906555179,DL1 2PD
6099227261,DL1 2PD
6097670458,DL1 4DF
6097670560,DL1 4DF
6099266420,DL1 4DF
7163679875,DL1 4WD
7143280428,DL12PD
6099290275,DL14 8QE
6099282581,DL16 6DN
6099233358,DL17 8LD
6099282488,DL2 3AS
6099248057,DL3 0NX
6099248266,DL3 0RP
6099251005,DL7 8DS
6099263321,DN10 4BN
7143211953,DN10 5DY
6099302458,DN14 0QE
7143260074,DN14 7ZL
6099269545,DN15 8AT
6099289864,DN15 8NJ
6097636912,DN15 8NJ
6099269400,DN17 2SX
6099292829,DN17 4DD
6099292570,DN2 4LT
6099266630,DN2 4NL
6099261556,DN20 8HH
6099245664,DN20 8LS
6099292819,DN20 8NP
6099305602,DN21 2AU
7143206045,dn228wq
6099261797,DN3 1QR
6099271007,DN3 3NG
7143231580,DN3 3NU
6099280422,DN31 1UH
6099299484,DN31 2BA
6097687390,DN32 0LW
6099274323,DN32 7BN
6097666992,DN32 9JE
6099274793,DN39 6GB
6099299643,DN4 5EZ
6099251458,DN4 5JP
6099279901,DN4 5JQ
6099289442,DN4 8DE
6099279926,DN41 8EP
6099266870,DN5 7EE
7143132692,DN5 7UT
6099290184,DT11 8ST
6453535588,DT11 9NE
6099282257,DT3 4HG
6099251342,DT3 6ED
6099262774,DT4 9AE
6099266876,DT9 5PH
6099289616,DT9 6QP
6099233117,DT9 6RL
6099266379,DY1 2AB
6099292444,DY1 3AS
6099311949,DY1 3TD
7143173170,DY10 1HT
6099269510,DY10 2JY
6099302742,DY10 4JB
6099236012,DY11 7QL
6099266638,DY11 7XN
7143244825,DY11 7YJ
6099289983,DY11 7YJ
6099271829,DY13 0AX
7143248648,DY13 0TU
6099274039,DY13 9AS
6099233149,DY13 9JY
6099311693,DY14 9DJ
6099233404,DY2 0LY
6099305614,DY2 8PX
6097667748,DY2 8RE
6099311486,DY2 9NT
6099274150,DY2 9PU
6099302675,DY3 2SN
6097636931,DY3 3LA
6099245407,DY4 7AN
6099308844,DY4 8XA
6099312161,DY4 8XP
7143119970,DY5 1JG
6099261623,DY5 1LB
6097687564,DY5 2RP
7143663673,DY5 3JR
6099271216,DY6 0EU
7143260081,DY6 7BD
7143286536,DY6 7HU
6099263399,DY6 7HU
6099282957,DY6 9PD
6099227223,DY8 1JE
6099279517,DY8 3TQ
6099227184,DY8 4BP
6099283213,DY8 5SY
6099250849,DY9 7BU
6099245124,DY9 8HX
6099263042,E10 5FF
6099290185,E11 4PG
6097687336,E12 5JJ
6097667364,E12 6BU
6099266221,E13 0NA
6099279924,E15 1JA
6099274804,E15 4LJ
6099292289,E17 3LX
7143219566,E17 5DY
6099274262,E17 5QY
6099282307,E17 8NH
6099269299,E17 9DS
6097687824,E2 9DY
6099271235,E4 7PX
6099271697,E4 7PX
6099269762,E4 9AB
6099292488,E4 9AB
6099296342,E5 0NP
6099276985,E5 8BS
6099271482,E7 8JF
6097670525,E7 9HY
7143219547,EC1N 8LE
6099277226,EC2 9SS
7286585885,EC2A 4FT
7764292739,EC2R 6AY
6099269277,EC2R 8JR
6099279618,EC3A 8EP
6099289632,EC4A 1BR
6099262853,EC4M 6YJ
6097667397,EH12 5HJ
6097636776,EH12 5JQ
6099251328,EH14 2ER
6099271203,EH15 1ED
6099235922,EH15 1ED
7736716086,EH15 2PA
6099230360,EH15 2QA
6099276850,EH20 9FB
7143232377,EH20 9QX
6099261510,EH21 8DD
6099290252,EH21 8NE
6097687568,EH21 8NE
6099277079,EH22 1AZ
6099274763,EH22 1SH
6099274419,EH22 3AS
7304678173,EH4 6LA
6099269169,EH40 3DW
6097670267,EH48 1NU
7143173171,EH49 7RY
6099289474,EH5 1PZ
6097687436,EH52 5BB
6099266390,EH52 5LH
6099251014,EH52 5LX
6099280172,EH6 5BJ
6097667702,EH6 5BJ
6099271296,EH6 5BJ
6097687374,EH6 8LY
6099251097,EH6 8NA
6099274032,EH7 4NH
7143259199,EH7 5TX
6099269817,EH8 8HY
6099289507,EN1 2QS
6099282526,EN1 3LD
7143173172,EN1 4JL
6099275101,EN10 6DU
6099302730,EN10 7JT
6099268945,EN10 7PY
6099311953,EN11 0ES
6099290030,EN11 0NX
6099280231,EN11 0NX
6099269162,EN11 8LJ
7143166983,EN11 8SX
6099289674,EN2 0DW
6099308721,EN2 7DH
7143219554,EN2 7HX
6097636773,EN2 8JF
6099251312,EN3 4EJ
6099290114,EN3 6UE
7143259202,EN3 7XU
6099233163,EN4 0DY
6099245155,EN4 8RD
7143257386,EN5 5XP
6099302779,EN6 4EX
6099227476,EN6 4EX
6099263492,EN6 4EX
6099232853,EN6 5AB
6099276863,EN6 5AF
6099248438,EN7 5RP
6099245158,EN8 7NY
6097666900,EN8 8PA
6099268947,EN8 9BN
6099282688,EN8 9TL
7143286548,EN9 2BL
6097667641,EN9 2LH
6099277645,EN9 2RJ
6099299409,EN9 3SA
7143178154,EX11 1NG
6097670052,EX13 7PZ
6099296103,EX13 7PZ
6381832789,EX14 9UP
6099311707,EX15 2BB
6601202688,EX15 2QW
6099227285,EX16 6SW
6099302501,EX16 7JX
6099289755,EX2 8FD
6099271261,EX22 6NQ
7143265912,EX22 7SF
6099251241,EX37 9JS
6652851492,EX39 3HN
6099289490,EX4 8HR
6099230285,EX5 3JX
6099299251,FK1 4JD
6099266671,FK1 4JQ
6099245187,FK10 4DP
6097670517,FK2 8HZ
6099305620,FK3 8LL
6097670219,FY4 2HG
6099250829,FY4 5HD
6099233396,FY4 5LW
6099271041,FY4 5PQ
6099274509,FY45PQ
6097667453,FY5 5BU
6099251779,FY6 8BT
7143219546,FY6 8JF
6099280437,FY6 8LL
6099230328,FY7 6NW
6099251623,FY8 1AB
7143244832,FY8 1AE
6099270014,FY8 1JD
6099271805,FY8 2PF
7143313737,FY8 5AT
7143157047,FY85NL
6099274498,G15 8TE
6099271705,G21 1HT
6099283036,G22 6LJ
6099280175,G3 8BW
6099251002,G3 8DZ
6099296347,G3 8EP
6099271778,G32 7RW
6097670827,G32 8HB
6099266308,G32 8HE
6099277488,G33 4EL
6099230254,G4 0DS
6099269437,G42 0PW
6099274667,G5 8AQ
6099233363,G5 8LG
7143244843,G5 8NB
6099236257,G51 3HR
6099267084,G51 4XB
6099232823,G52 4JZ
6631874066,G52 4JZ
6631859496,G52 4JZ
6099266988,G52 4JZ
6099251573,G52 4NQ
6099274394,G64 1JF
6099269216,G65 0PT
6099261595,G66 1QD
6099266438,G66 1QW
6099299239,G68 9AA
6099266344,G68 9HN
6099289919,G69 8FE
6099269486,G71 6BS
6099292753,G71 6HS
6099274349,G71 8BJ
6097636649,G73 1NP
6099282825,G73 4RP
6099263396,G731BL
7715863406,G74 3XS
6097670935,G74 3XS
6099250855,G77 6EH
6097669999,G82 2TB
6097670071,G84 0AU
7143663664,GL10 3AL
6099251631,GL12 8NR
6099311463,GL14 2YE
6099282577,GL17 0AF
6099279384,GL17 9JR
6097669991,GL2 5DB
6400497945,GL2 5DN
6099279976,GL2 5ER
6099233412,GL2 5ER
7143211955,GL2 5HL
6631926674,GL2 7NG
6099276808,GL2 9BN
6097667121,GL2 9DJ
6099245204,GL20 6EH
7143119966,GL5 2BA
6099236141,GL5 5EX
7211971393,GL50 1TA
6249450049,GL51 0TF
6097636690,GL51 0TF
6099305515,GL51 4XJ
7068821644,GL51 8PS
6099269767,GL51 9PB
6099283217,GL51 9TU
7143292955,GL519LB
7143274132,GL56 9RF
7143286528,GL8 8RS
6099263137,GU1 1RU
6099308646,GU1 2AG
6699434523,GU1 4AU
6099277568,GU10 1PG
6099274529,GU10 4DE
6099274831,GU10 4JU
6099251361,GU11 3NN
6099276954,GU12 4DD
6097687617,GU12 4HD
6637788450,GU14 0FB
6097667513,GU14 6AY
7143166981,GU14 6EN
6602667110,GU14 7PG
6099312006,GU15 1PF
6099266989,GU15 2PB
6099280300,GU15 2PS
6099233295,GU15 3DB
6099308867,GU15 9LU
6099274124,GU17 0HJ
6099251026,GU17 0LA
6099308633,GU18 5SB
6099274550,GU18 5SU
6099271230,GU18 5TS
6099279716,GU19 5AF
6099269167,GU19 5EZ
7727201701,GU19 5EZ
7637750314,GU19 5HN
6099311522,GU19 5HP
7143219557,GU19 5HU
6099266365,GU2 7YB
6099248037,GU2 9PQ
6097670672,GU2 9UW
6099271339,GU21 4PZ
6099232928,GU21 5LY
6097687381,GU21 6LJ
6099274304,GU22 9JX
6099269533,GU23 6EY
6097670210,GU23 6EY
6099302286,GU24 8AL
6099245375,GU24 8BS
6097687444,GU24 9DJ
6099299428,GU24 9LS
7143192758,GU26 6LB
6099292582,GU27 2AP
6099277404,GU29 0HN
6099233303,GU30 7AH
6099280043,GU30 7RR
6099230234,GU31 5AE
6099289910,GU32 3PL
6099232772,GU34 2PP
6238053912,GU34 2PZ
6099280006,GU34 2YU
6099292285,GU34 3NB
6099290179,GU34 3NB
6099233044,GU35 0QZ
6099289689,GU47 9DB
6099269222,GU47 9DD
6099267081,GU5 0HB
7143249777,GU5 9NR
6099248227,GU51 2RT
7143119963,GU51 3AB
6097670314,GU51 3RN
6099271284,GU52 8JR
6099271510,GU6 8JE
6099279362,GU6 8TB
7353598506,GU6 8TB
6099274406,GU7 3BA
6099290140,GU8 5AU
6097669993,GU8 5TB
7143260072,GU9 9LR
6097667849,GU9 9PS
6099230248,HA0 1ES
6099266628,HA0 1NW
6097666869,HA0 1NW
6099292690,HA0 1NW
6097687576,HA0 1NW
6099262625,HA0 1NW
6099267156,HA0 1NW
6099282236,HA0 1SA
6097670929,HA0 2LP
6099268963,HA0 3EL
6099279661,HA0 3HB
6631944298,HA0 4LU
6099276608,HA1 4JP
6099266487,HA2 6ND
6099271254,HA2 8DH
6099274903,HA3 6RY
6099282991,HA4 7SE
6099302507,HA4 7TU
6935495271,HA5 5QA
6099279421,HA6 2YY
6099276823,HA7 1QU
6099262855,HA8 0BE
6097667114,HA9 0NL
6099289381,HA9 7NQ
6099245599,HA9 7XX
6099308426,HA9 8NF
6099283039,HA9 8PE
6099282435,HA9 8SA
6099289500,HD1 3AY
6099282475,HD1 4QT
6099232944,HD1 4RB
6099282813,HD2 2PE
6266597248,HD3 3BS
6099261774,HD5 0RH
6099274779,HD6 1HA
6099289938,HD6 4AB
6099292810,HD8 0DL
6099299697,HD8 8BB
6099277667,HD9 2NQ
6099266211,HD9 3tt
6097667238,HD9 6RA
6759932685,HG1 3HJ
6099277470,HG1 5LY
7143178166,HG14PT
6097670488,HG2 8QT
6099266364,HG3 1DE
6099271496,hg3 1ry
6099251318,HG4 1QY
6099227493,HG5 0EA
6097667675,HG5 0SS
6097670039,HG5 8BS
6099269909,HG5 9JA
7143274130,HP1 2SG
6097667432,HP10 8BB
6099305588,HP10 8PG
6099274128,HP10 9TJ
6099251375,HP12 3DE
6099266868,HP12 3EN
6097667410,HP12 3JR
7143286529,HP12 3RB
6099262738,HP12 4AH
6099274049,HP13 5SN
6099233192,HP13 6DQ
7143199414,HP13 7LB
6097667104,HP13 7TQ
6099271836,HP14 3BE
6099277353,HP15 6JR
6099269406,HP15 6UR
6099235889,HP15 7BB
6099271191,HP15 7BS
6099280009,HP16 0DR
6099274597,HP16 9EG
6997678652,HP18 0JX
6099263314,HP18 0NX
6097667461,HP18 9BW
6099302523,HP18 9EP
6097669949,HP18 9QQ
6099263507,HP19 9PZ
6099308711,HP2 4RA
6099266673,HP2 7DE
6631867921,HP2 7EB
6099251307,HP2 7PT
6099248041,HP2 7QE
6099311784,HP20 1EB
6099261763,HP21 9DR
7143150128,HP21 9DR
6099271454,HP22 4ES
6099276929,HP22 5BU
6099263508,HP23 4QR
6099263357,HP23 5QY
7143274129,HP27 9PH
6099261307,HP3 0DJ
6099311515,HP3 0DS
6099289751,HP3 0PL
6097670784,HP3 9AL
6099263065,HP3 9PW
6099282573,HP4 2LJ
6097667841,HP4 3LP
6097667606,HP5 2HA
6099292330,HP5 2PE
6099227226,HP5 2PZ
6099248518,HP5 3ED
6099266737,HP52AA
6099227463,HP9 2PS
6099261812,HR1 3RX
6099280153,HR6 0JA
6099263039,HR7 4JW
6099289951,HR9 7AS
6099302658,HR9 7JZ
7143248646,HS1 2AE
7143251843,HS1 2AE
6621778603,HU11 5JA
6097667407,HU13 0AB
6099271538,HU15 2BU
7143274123,HU15 2SL
6266640688,HU17 8DY
7143248644,HU20 3XQ
6099289874,HU3 5JX
6099230376,HU3 6JB
6099282240,HU8 8AE
6097687391,HU8 8AE
6099282812,HU9 1AT
6099302293,HX1 3XY
6099251638,HX1 5JJ
6099279775,HX2 6RW
6099280035,HX3 8ER
6099261875,IG1 1TX
6099290004,IG1 1TZ
6097666891,IG11 0DW
7143259205,IG11 0TJ
7143157035,IG14AF
6099269190,IG3 8RN
6099251791,IG3 8RU
6099292789,IG3 8RW
6099262540,IG6 2HL
7143206043,IG6 3UJ
6099289521,IG8 8EY
6099251635,IP1 2BH
6099282297,IP1 4JY
6099230291,IP1 5AN
6099290267,IP1 5AN
6099299687,IP1 5EN
7143300247,IP1 5EN
7143162145,IP1 5EW
7143119969,IP10 0DE
6099269266,IP11 7SL
6099289633,IP14 1JF
6099245417,IP20 0EN
6097667638,IP22 1RR
6954690172,IP22 2LP
6099292837,IP25 7LZ
7143280425,IP27 9EP
7143286530,IP28 7jq
6097636866,IP30 9DY
6097687836,IP30 9LW
6099275037,IP4 4RU
6099312012,IP5 1BH
6099233384,IP6 0AQ
6099236151,IV1 1SG
6099277061,IV1 1UF
6099262839,IV1 1UF
6097667649,IV12 5QW
7143192833,IV12 5QW
6099299610,IV18 0LF
6099235988,IV3 8EX
7143248647,IV3 8EX
7143178153,IV30 5NA
7143184723,IV31 6NG
7143192756,IV31 6PB
6099277392,IV51 9PE
7143166991,JE2 3LN
7143184732,JE2 4GJ
6099280256,KA1 2LH
7143192080,KA3 1DY
6099282958,KA3 3DY
6099292963,KT11 3BH
7143150127,KT12 3DY
7143166989,KT12 3PD
6099296269,KT12 5QB
6099305397,KT13 8NA
6099289865,KT14 7NY
6097670658,KT15 1SG
7143150124,KT15 2DW
6097669958,KT15 2PH
6099289942,KT15 2SF
6099299389,KT15 2ST
6099248038,KT15 3TJ
6099271534,KT16 0AW
6099251003,KT16 0DH
6099261776,KT16 0NZ
6099289528,KT16 8BE
7143161412,KT16 8RH
6099227216,KT16 8RH
6099296185,KT16 8RJ
7143280436,KT160EW
6099261346,KT17 2NA
6099261590,KT17 3LA
6099267076,KT18 5QB
6099269733,KT18 5UX
6099269929,KT18 5UX
6097667208,KT19 9JS
6099235976,KT21 1RL
6099267141,KT21 2DB
6099271350,KT23 3JL
6099269427,KT3 4NS
6099271075,KT5 9NU
6099266205,KT5 9NX
6097670702,KT6 4PJ
6099274512,KT6 7QD
6099269705,KT6 7QD
6099274810,KT6 7QD
6099251258,KT6 7QD
6099261582,KT6 7QD
6099302780,KT6 7RG
6099271536,KW15 1RE
6099280313,KY1 1LB
6099232789,KY1 1SL
6099262813,KY1 2NL
6097670815,KY1 4AQ
6099274303,KY1 4AQ
6099248507,KY1 4EH
6099266337,KY11 9JY
6099279452,KY12 7QX
6097687706,KY12 8AN
6099248223,KY12 9AR
6099292539,KY12 9AR
6099245397,KY13 9XB
7143663672,KY15 4RD
6099269513,KY4 8LU
6099235937,KY4 9HT
7143663666,KY49HT
6099292506,KY5 9AR
6099263506,KY6 3DR
7012425865,L1 0AH
7143119180,L13 6QE
6099248187,L15 4HH
6099274569,L18 1DG
6097687216,L20 6JJ
6099262764,L21 9HG
6099290023,L21 9JR
6099266459,L23 6RA
6099296346,L24 9HA
6099282697,L24 9PB
6099289481,L25 7SB
6099311685,L31 1AN
6099248481,L31 8BX
7143280439,L33 7TW
6099266338,L37 8EG
6099305572,L39 2DD
6099289651,L39 3LY
6099299631,L39 6RS
6099251022,L39 7HT
6097687683,L40 4BT
6099251369,L40 6HZ
6099308727,L5 9XN
6099251466,L9 1AQ
6099245372,LA1 4YW
7763728237,LA1 5JR
6099266413,LA14 2NW
6099277579,LA3 3FB
6097669911,LA3 3PA
6099296131,LA9 6BX
6099299334,LD3 8DL
6099277160,LD6 5DS
6099289860,LE1 1TG
6099245477,LE1 2LT
6097667754,LE1 3BW
6099282286,LE1 3HS
6099266361,LE10 1RB
6099282956,LE10 1RJ
6099311620,LE10 2LL
6099227451,LE10 3BE
7143280426,LE10 3DR
6099277621,LE11 1AB
6099277144,LE11 1AT
6099274659,LE11 1LR
6097687825,LE11 1LR
6099271250,LE11 1LS
6097669938,LE11 2GZ
6099277331,LE11 5DF
6099266727,LE11 5DF
6099233178,LE11 5XH
6099233402,LE11 5XS
6099289388,LE12 7AN
6097687705,LE12 8AG
6099261827,LE12 9DS
6601224118,LE12 9EE
6099274412,LE13 1NL
6099271793,LE14 3QD
6099279511,LE15 9DL
6099299475,LE16 9UJ
6099274166,LE17 4HD
6099308873,LE17 4JD
6099266595,LE17 5LD
6099263385,LE17 5RY
6099266918,LE18 1HQ
6097670290,LE18 1NT
6099296270,LE19 1DX
6099250957,LE19 2GE
6099280252,LE19 3FD
6099311767,LE2 0DT
6099277575,LE2 0DT
6099267104,LE2 0HD
6099302275,LE2 2FH
6099261369,LE2 4FA
6099289418,LE2 4FJ
6099230476,LE2 5LH
6099289430,LE2 5SH
6099305563,LE2 6BE
6099279490,LE2 6BR
6099305759,LE2 6TY
6099282847,LE2 6UP
7715366790,LE2 7LJ
6099227291,LE2 7QJ
6099277490,LE2 7QT
6099282563,LE2 8JB
6099279902,LE2 8LU
6099305805,LE3 1TR
6099277497,LE3 3RR
6099299668,LE3 5AS
6099305477,LE3 9FN
6097670254,LE4 0AA
6099221762,LE4 0AA
6097670469,LE4 5GX
6099292817,LE4 5HH
6099276864,LE4 5QJ
6099250869,LE4 6GD
6099263330,LE4 6JY
6097687833,LE4 6RB
6097670278,LE4 7AN
6097667463,LE4 7GQ
6099276982,LE4 8BL
6097667861,LE4 8DL
6099248190,LE4 8DS
6097667703,LE4 9HA
7143259214,LE4 9JJ
6099289385,LE4 9LG
6099233051,LE4 9WF
6099271047,LE5 0HD
6097666930,LE5 0HL
6099270967,LE5 0JN
6099230362,LE5 0PU
7143184726,LE5 0PU
6099305500,LE5 1HX
6099311523,LE5 4BN
6097667168,LE5 4HB
6099269125,LE5 5DQ
6097670286,LE65 1EL
7143218605,LE65 1EL
6099233126,LE65 1HS
6099245449,LE67 1TB
7143157041,LE67 2FF
6099251750,LE67 3BX
6099266714,LE67 3FA
6097667112,LE67 3LE
6099227472,LE67 3TN
6099276942,LE67 5DT
6097687319,LE67 6HL
6099269124,LE67 6NN
6099292425,LE67 6NN
6099277377,LE67 9PU
6099305743,LE67 9PU
6099282834,LE7 3FP
7293112840,LE7 4UJ
6099274789,LE7 4YS
6099262811,LE7 7QF
6099308592,LE7 9AQ
7143296539,LE9 2AL
6099292306,LL13 0DA
6099269511,LL13 0LE
6099312016,LL13 0PH
6099262832,LL16 4NT
6099269422,LL16 5TA
6099305509,LL17 0LT
6099296261,LL18 2PD
6099266924,LL18 5JA
6099311712,LL18 6DD
6099232821,LL19 8NR
6097670009,LL19 8NR
6099245213,LL19 8NR
6099261742,LL19 9LR
6099277571,LL19 9RT
6099292587,LL21 9RZ
6099271329,LL22 7HT
6097670056,LL22 7LA
6099292698,LL23 7AE
6099274283,LL28 5AL
6099279746,LL28 5HN
6099302516,LL29 7LY
6099289734,LL29 8PU
6099263352,LL29 9DP
6099279712,LL30 1YR
6099266698,LL31 9PL
6099266596,LL31 9PL
6099251498,LL51 9DJ
6099282226,LL52 0AP
6099262988,LL54 6DB
7069114244,LL60 6BL
6099269145,LL61 5SX
6099245401,LL75 8AZ
6099271599,LN11 0EA
6099311509,LN11 0HN
7143206041,LN13 9PY
6099266938,LN2 4JB
6099276709,LN2 4JY
6099230472,LN2 4LD
6099305615,LN25PY
6099245629,LN4 3BQ
7143249776,LN4 4JG
7143178156,LN6 3JZ
6099308713,LN6 3RS
6099299208,LN6 3SE
6099283092,LN6 7QY
6099248460,LN6 7QY
6099261726,LN6 9EA
6099289937,LN6 9UH
6099290192,LN6 9UL
6099266317,LN9 6JY
6097667396,LN9 6SB
6099299618,LS1 2HJ
6099266324,LS1 4AP
6099263377,LS1 5AP
6099262530,LS1 5EZ
7355783730,LS1 5EZ
6099269046,LS10 1JX
7143192834,LS102RU
6099271572,LS11 5LU
6099263342,LS11 5TQ
6097687722,LS11 6LP
6099248224,LS11 9BH
6099233130,LS11 9UD
6099233129,LS12 1QG
6099279429,LS12 2QN
7143260087,LS12 4XD
6099262537,LS12 6AB
6097666948,LS12 6BG
6099282760,LS12 6BY
6099248469,LS13 2AF
6097636755,LS15 7NR
6097667653,LS16 6QZ
7143219559,LS16 7ND
6099312156,LS16 9JR
6099236003,LS17 5PN
6099311669,LS18 4NW
6099292803,LS18 5PX
6099280128,LS19 7BD
6099299233,LS19 7DX
6099312030,LS2 7EQ
6099274916,LS21 1EG
6099282589,LS21 1HE
6099299587,LS23 7GA
6099280293,LS25 7LE
7190794111,LS27 0JG
6099299257,LS27 7AW
6099305483,LS27 7SS
6099311675,LS28 5QS
7143119968,LS28 6BP
7143173168,LS285QS
7143157034,LS29 8HX
6099305502,LS3 1EP
6099274911,LS5 3BT
6099263368,LS6 1EG
6097636888,LS6 1HY
6097667125,LS6 1RB
6099274932,LU1 1PP
6099271071,LU1 1SP
6099274240,LU1 1TR
6097666929,LU1 1UU
6099274148,LU1 1XL
6097670510,LU1 2SE
6099262859,LU1 3UZ
6099274802,LU1 3YT
6099266882,LU1 4EE
6099245176,LU2 0BL
6099248135,LU2 0DD
6099299613,LU2 0EY
6097687224,LU2 0HN
6097687380,LU2 0HN
6099289749,LU2 0HN
6099251468,LU2 0HN
6099262765,LU2 0HN
7143184721,LU2 0HR
7826533551,LU2 0HR
7143192832,LU2 0HR
6099311452,LU2 0NP
6097636915,LU2 0TB
6099274055,LU2 9NY.
6097687435,LU3 1PB
7143300258,LU3 1RJ
6099248145,LU3 1RQ
6099274031,LU3 1RQ
6097670931,LU3 3AN
6099274276,LU3 3LT
6099311498,LU3 3NH
6099290380,LU4 0JF
6099261491,LU4 8DY
6099261459,LU4 8DY
7143157032,LU4 8LS
6099251776,LU4 8NU
6099277093,LU4 8PY
6099276662,LU4 8PY
6099230317,LU4 9GN
6099248396,LU4 9RS
6099280144,LU5 4HU
7143166986,LU5 5BJ
6099235985,LU5 6BN
6099271758,LU5 6DS
6099263027,LU6 1NE
6099248247,LU6 1PD
6300050519,LU6 1PD
6099263267,LU6 2NG
6099250846,LU6 3QS
6099277631,LU7 1DA
6099280199,LU7 4SQ
6099232873,LU7 9HH
6099230336,LU7 9HH
6097666873,LU7 9HH
6099248486,LU7 9LL
6097670826,LU7 9LZ
6099245377,LU7 9NB
6099312208,LU7 9QA
6266432604,M1 1EZ
6713776210,M1 1EZ
6099277150,M1 2HY
6099250990,M11 4SG
7143178151,M11 4SQ
6097687618,M12 4JD
6099305543,M12 4RA
6997859102,M12 6AE
6099311470,M12 6LB
6097666951,M12 6LL
6099262982,M12 6LP
6099302520,M13 0LF
6097670520,M15 4NZ
6099274092,M15 4NZ
6099308905,M15 4NZ
6099283101,M15 4NZ
6097670323,M15 4NZ
6099289867,M15 4NZ
6099279725,M15 4NZ
6099261442,M16 0TT
7271807813,M17 1AN
6099289691,M17 1EH
6099266932,M17 1SQ
6097667439,M18 7AY
6099245159,M19 1AN
6099296136,M19 2BX
6099305799,M19 2BX
6099232852,M2 3HZ
6099308430,M20 4QW
6099289641,M21 9AL
6099270949,M22 4RG
6099279892,M22 4RH
6099274359,M22 4RW
6099299601,M22 4RW
6323973131,M23 9GF
6097687652,M24 1LE
6577549426,M24 2FD
6099311621,M25 9WD
6099282344,M26 1DN
6099279663,M26 2BD
6099266345,M26 2RZ
6099292820,M27 8SA
6099282733,M27 8UJ
6099236276,M28 0GS
6099236259,M28 1NL
6099302704,M28 3AQ
6099233150,M28 3GW
6097667907,M28 3LZ
6099245333,M28 8EB
6099276980,M3 1LW
6634870144,M30 0LY
6099266368,M30 9EZ
6099248395,M31 4DD
6099290373,M32 0FP
6099263088,M32 9HE
